Car_Id,Car_Name,Manufacture_Year,Selling_Price_Lakh,Present_Price_Lakh,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner,Usage_Level
9237,Activa 4G,2017,0.2,0.66,66000,Petrol,Dealer,Automatic,0,Heavily used
9238,Royal Enfield Classic 350,2014,0.4,1.69,140400,Petrol,Individual,Manual,1,Heavily used
9239,Verna,2015,3.35,9.77,41800,Petrol,Individual,Manual,0,Moderately used
9240,Bajaj Pulsar 220 F,2012,0.29,1.31,49000,Petrol,Dealer,Manual,1,Moderately used
9241,Jazz,2014,1.69,8.81,77300,Petrol,Dealer,Manual,0,Heavily used
9242,Brio,2012,0.85,6.41,141400,Petrol,Individual,Manual,0,Heavily used
9243,Creta,2016,3.15,13.11,90200,Diesel,Individual,Manual,0,Heavily used
9244,Honda Karizma,2011,0.3,1.05,148500,Petrol,Individual,Manual,0,Heavily used
9245,Jazz,2014,1.33,8.35,118200,Petrol,Dealer,Manual,1,Heavily used
9246,I20,2011,2.24,7.33,171600,Petrol,Dealer,Manual,0,Heavily used
9247,Hero Honda Cbz Extreme,2011,0.16,0.63,123300,Petrol,Dealer,Manual,0,Heavily used
9248,Ktm Rc200,2017,0.4,1.46,80000,Petrol,Dealer,Manual,0,Heavily used
9249,I20,2013,2.35,6.8,124200,Petrol,Individual,Manual,0,Heavily used
9250,Honda Cb Hornet 160R,2016,0.25,1.22,68400,Petrol,Dealer,Manual,0,Heavily used
9251,Fortuner,2014,11.18,31.19,146000,Diesel,Individual,Automatic,0,Heavily used
9252,Innova,2015,4.61,19.04,96000,Diesel,Dealer,Manual,0,Heavily used
9253,Wagon R,2008,0.53,3.43,156100,Petrol,Individual,Manual,0,Heavily used
9254,Jazz,2017,3.38,8.12,103400,Petrol,Dealer,Manual,0,Heavily used
9255,Wagon R,2008,1.08,4.33,279500,Petrol,Individual,Manual,0,Heavily used
9256,Royal Enfield Classic 500,2011,0.74,2.33,69100,Petrol,Dealer,Manual,0,Heavily used
9257,Corolla,2004,1.86,12.72,218000,Petrol,Dealer,Automatic,0,Heavily used
9258,800,2003,0.29,1.82,136000,Petrol,Dealer,Manual,0,Heavily used
9259,I10,2011,1.09,3.95,247900,Petrol,Dealer,Manual,0,Heavily used
9260,Bajaj Pulsar Ns 200,2012,0.2,0.79,81500,Petrol,Dealer,Manual,0,Heavily used
9261,Eon,2013,0.61,4.15,95300,Petrol,Dealer,Manual,1,Heavily used
9262,Tvs Apache Rtr 180,2012,0.17,0.66,165500,Petrol,Individual,Manual,0,Heavily used
9263,City,2006,3.04,11.29,202100,Petrol,Dealer,Manual,0,Heavily used
9264,City,2015,3.99,11.09,18300,Petrol,Dealer,Manual,0,Moderately used
9265,Royal Enfield Classic 500,2011,0.25,1.4,151400,Petrol,Dealer,Manual,0,Heavily used
9266,City,2010,3.21,13.2,261300,Petrol,Individual,Manual,0,Heavily used
9267,Honda Karizma,2011,0.19,0.84,117300,Petrol,Dealer,Manual,0,Heavily used
9268,I20,2015,2.03,7.14,131200,Petrol,Individual,Manual,0,Heavily used
9269,Amaze,2014,1.21,7.55,71100,Petrol,Dealer,Manual,0,Heavily used
9270,Jazz,2017,3.45,7.99,79700,Petrol,Dealer,Manual,0,Heavily used
9271,City,2015,4.02,11.65,113600,Petrol,Dealer,Manual,0,Heavily used
9272,Honda Cb Unicorn,2015,0.12,0.63,86300,Petrol,Dealer,Manual,0,Heavily used
9273,Corolla Altis,2016,3.59,17.08,70700,Petrol,Dealer,Manual,0,Heavily used
9274,I20,2011,2,6.87,104700,Petrol,Dealer,Manual,0,Heavily used
9275,Hero Honda Cbz Extreme,2011,0.19,0.88,232600,Petrol,Individual,Manual,0,Heavily used
9276,Um Renegade Mojave,2017,1,1.99,105800,Petrol,Dealer,Manual,0,Heavily used
9277,I20,2010,1.69,7.42,161600,Petrol,Dealer,Manual,0,Heavily used
9278,Swift,2013,1.12,6.58,103300,Petrol,Dealer,Manual,0,Heavily used
9279,Xcent,2015,1.28,7.56,92300,Petrol,Individual,Manual,0,Heavily used
9280,Ritz,2011,1.95,5.91,162700,Petrol,Dealer,Manual,0,Heavily used
9281,City,2017,3.05,11.11,43500,Petrol,Individual,Manual,0,Moderately used
9282,Corolla Altis,2014,3.54,18.29,78700,Petrol,Dealer,Manual,0,Heavily used
9283,Grand I10,2013,1.08,4.6,103100,Petrol,Dealer,Manual,0,Heavily used
9284,Fortuner,2012,6.89,27.69,83800,Diesel,Individual,Automatic,0,Heavily used
9285,Grand I10,2015,2.35,6.08,73500,Petrol,Individual,Manual,0,Heavily used
9286,Grand I10,2015,2.54,6.37,93200,Petrol,Dealer,Manual,0,Heavily used
9287,Hero Splender Plus,2016,0.23,0.47,74800,Petrol,Individual,Manual,1,Heavily used
9288,Ertiga,2015,1.7,10.07,59800,Diesel,Dealer,Manual,0,Heavily used
9289,City,2015,2.82,11.16,140300,Petrol,Dealer,Manual,0,Heavily used
9290,Eon,2012,1.04,4.36,39100,Petrol,Individual,Manual,0,Moderately used
9291,City,2016,4.02,12.45,67300,Petrol,Dealer,Manual,0,Heavily used
9292,Royal Enfield Classic 350,2013,0.91,2.49,74500,Petrol,Dealer,Manual,0,Heavily used
9293,Brio,2017,3.15,6.37,76600,Petrol,Dealer,Manual,0,Heavily used
9294,I10,2012,0.59,4.85,121300,Petrol,Individual,Manual,0,Heavily used
9295,Royal Enfield Classic 500,2011,0.43,1.45,43700,Petrol,Dealer,Manual,0,Moderately used
9296,Fortuner,2012,4.18,31.55,108200,Diesel,Dealer,Automatic,0,Heavily used
9297,Grand I10,2017,2.45,5.57,75600,Petrol,Individual,Manual,0,Heavily used
9298,Honda Activa 125,2016,0.4,1.06,46100,Petrol,Dealer,Automatic,0,Moderately used
9299,Bajaj Pulsar 150,2013,0.16,0.59,210600,Petrol,Dealer,Manual,0,Heavily used
9300,Hero Splender Ismart,2016,0.24,0.81,126400,Petrol,Dealer,Manual,0,Heavily used
9301,Royal Enfield Classic 350,2016,0.5,1.49,90400,Petrol,Individual,Manual,0,Heavily used
9302,Corolla Altis,2017,5.68,18.09,84200,Petrol,Individual,Manual,0,Heavily used
9303,Jazz,2014,1.3,8.61,99000,Petrol,Individual,Manual,0,Heavily used
9304,Corolla Altis,2008,5.44,17.04,235300,Petrol,Dealer,Manual,1,Heavily used
9305,Bajaj Pulsar Ns 200,2013,0.28,1.21,209000,Petrol,Dealer,Manual,0,Heavily used
9306,Innova,2013,3.87,18.06,113500,Diesel,Dealer,Manual,0,Heavily used
9307,I20,2010,1.12,7.2,142900,Petrol,Dealer,Manual,0,Heavily used
9308,Corolla Altis,2009,3.4,17.7,143900,Petrol,Individual,Manual,0,Heavily used
9309,Innova,2017,4.55,17.38,20400,Diesel,Dealer,Manual,0,Moderately used
9310,I10,2011,0.68,4.88,159000,Petrol,Individual,Manual,0,Heavily used
9311,I10,2013,0.8,4.71,121600,Petrol,Dealer,Manual,0,Heavily used
9312,City,2006,4.14,13.17,175900,Petrol,Individual,Manual,0,Heavily used
9313,Brio,2016,2.87,5.68,84000,Petrol,Dealer,Manual,0,Heavily used
9314,Honda Cb Twister,2013,0.15,0.41,30600,Petrol,Individual,Manual,0,Moderately used
9315,Sx4,2010,1.85,8.7,120400,Petrol,Dealer,Manual,1,Heavily used
9316,Activa 4G,2017,0.34,0.86,95600,Petrol,Individual,Automatic,0,Heavily used
9317,Fortuner,2016,11.32,30.17,124900,Diesel,Dealer,Automatic,0,Heavily used
9318,City,2008,2.33,12.54,23900,Petrol,Dealer,Manual,0,Moderately used
9319,Bajaj Pulsar Ns 200,2012,0.31,1.15,85700,Petrol,Dealer,Manual,0,Heavily used
9320,Etios Liva,2013,2.43,6.47,72300,Diesel,Dealer,Manual,0,Heavily used
9321,Verna,2016,2.92,9.22,63000,Petrol,Dealer,Manual,0,Heavily used
9322,City,2016,2.97,11.38,65700,Petrol,Dealer,Manual,0,Heavily used
9323,Ertiga,2014,2.02,9.1,112900,Diesel,Individual,Manual,0,Heavily used
9324,Grand I10,2015,2.47,6.2,74100,Petrol,Dealer,Manual,0,Heavily used
9325,Brio,2013,1.49,6.14,99900,Petrol,Individual,Manual,0,Heavily used
9326,Royal Enfield Classic 350,2016,0.24,1.18,65100,Petrol,Dealer,Manual,0,Heavily used
9327,Innova,2014,5.27,16.92,127500,Diesel,Individual,Manual,0,Heavily used
9328,Ciaz,2015,3.19,10.25,168500,Petrol,Individual,Manual,0,Heavily used
9329,City,2008,2.18,10.62,188500,Petrol,Dealer,Manual,0,Heavily used
9330,Bajaj Pulsar 150,2015,0.32,0.79,100800,Petrol,Individual,Manual,0,Heavily used
9331,Brio,2016,2.35,6.11,163800,Petrol,Individual,Manual,0,Heavily used
9332,Mahindra Mojo Xt300,2016,0.54,1.53,37400,Petrol,Dealer,Manual,0,Moderately used
9333,Verna,2014,2.35,9.64,133300,Petrol,Dealer,Manual,1,Heavily used
9334,Hero Super Splendor,2005,0.11,0.66,129000,Petrol,Dealer,Manual,0,Heavily used
9335,Brio,2017,1.71,6.98,96300,Petrol,Individual,Manual,0,Heavily used
9336,Verna,2013,2.04,8.96,51400,Petrol,Dealer,Manual,0,Heavily used
9337,City,2006,1.85,10.93,210300,Petrol,Individual,Manual,0,Heavily used
9338,Bajaj Avenger Street 220,2011,0.22,0.76,123000,Petrol,Dealer,Manual,0,Heavily used
9339,Verna,2013,2.55,9.11,133500,Petrol,Dealer,Manual,0,Heavily used
9340,Bajaj Pulsar 150,2014,0.2,0.59,73100,Petrol,Dealer,Manual,0,Heavily used
9341,Fortuner,2014,11.05,31.19,76400,Diesel,Individual,Automatic,0,Heavily used
9342,Bajaj Pulsar 135 Ls,2014,0.17,0.55,167300,Petrol,Dealer,Manual,0,Heavily used
9343,Ciaz,2017,5.44,10.09,75700,Petrol,Individual,Manual,0,Heavily used
9344,Fortuner,2015,4.91,28.03,167800,Diesel,Dealer,Automatic,0,Heavily used
9345,Vitara Brezza,2018,5.16,10.21,86000,Diesel,Dealer,Manual,0,Heavily used
9346,Bajaj Discover 125,2012,0.1,0.46,276700,Petrol,Dealer,Manual,0,Heavily used
9347,Bajaj Pulsar 135 Ls,2014,0.25,0.99,91100,Petrol,Individual,Manual,0,Heavily used
9348,Etios Cross,2014,3.37,8.43,60000,Petrol,Dealer,Manual,1,Heavily used
9349,Yamaha Fz S V 2.0,2015,0.26,0.85,155800,Petrol,Dealer,Manual,0,Heavily used
9350,Bajaj Pulsar 150,2014,0.1,0.59,77300,Petrol,Individual,Manual,0,Heavily used
9351,Dzire,2013,2.19,8.75,196900,Diesel,Individual,Manual,0,Heavily used
9352,Baleno,2016,3.45,7.81,72400,Petrol,Individual,Automatic,0,Heavily used
9353,Grand I10,2017,1.99,6.11,40500,Petrol,Dealer,Manual,0,Moderately used
9354,Corolla Altis,2016,6.12,17.68,56800,Petrol,Dealer,Manual,0,Heavily used
9355,Amaze,2015,2.29,7.02,88400,Petrol,Dealer,Manual,0,Heavily used
9356,Etios Cross,2015,1.87,7.93,118600,Petrol,Dealer,Manual,1,Heavily used
9357,Yamaha Fazer ,2014,0.17,0.7,150700,Petrol,Individual,Manual,0,Heavily used
9358,Honda Activa 4G,2017,0.13,0.41,72500,Petrol,Individual,Automatic,0,Heavily used
9359,Fortuner,2013,10.56,28.28,228700,Diesel,Individual,Automatic,0,Heavily used
9360,Dzire,2009,1.73,8.11,111500,Diesel,Dealer,Manual,0,Heavily used
9361,Ritz,2014,2.08,5.55,166200,Petrol,Dealer,Manual,0,Heavily used
9362,Fortuner,2010,4.4,29.68,242800,Diesel,Individual,Automatic,0,Heavily used
9363,Ritz,2014,1.79,5.13,105400,Petrol,Individual,Manual,0,Heavily used
9364,Royal Enfield Classic 350,2017,0.28,1.18,84100,Petrol,Dealer,Manual,0,Heavily used
9365,Tvs Apache Rtr 180,2011,0.18,0.66,146400,Petrol,Dealer,Manual,0,Heavily used
9366,Creta,2015,4.49,12.62,121600,Diesel,Dealer,Manual,0,Heavily used
9367,Bajaj Pulsar Ns 200,2012,0.51,1.9,199600,Petrol,Dealer,Manual,0,Heavily used
9368,Ertiga,2016,3.82,9.28,47700,Diesel,Dealer,Manual,0,Moderately used
9369,Bajaj Pulsar 150,2012,0.26,0.84,150000,Petrol,Dealer,Manual,0,Heavily used
9370,Tvs Apache Rtr 160,2016,0.56,1.94,122200,Petrol,Dealer,Manual,0,Heavily used
9371,Amaze,2015,1.56,7.69,152400,Petrol,Individual,Manual,0,Heavily used
9372,City,2016,4.97,12.51,46000,Petrol,Individual,Manual,0,Moderately used
9373,Etios G,2014,1.47,7.42,136300,Petrol,Individual,Manual,0,Heavily used
9374,Innova,2009,2.46,17.49,132400,Diesel,Individual,Manual,0,Heavily used
9375,Hero Splender Ismart,2016,0.1,0.43,46600,Petrol,Dealer,Manual,0,Moderately used
9376,Tvs Apache Rtr 180,2012,0.16,0.66,170800,Petrol,Individual,Manual,0,Heavily used
9377,Honda Karizma,2011,0.31,1.46,69100,Petrol,Dealer,Manual,0,Heavily used
9378,Verna,2015,3.38,9.15,169600,Petrol,Dealer,Manual,1,Heavily used
9379,Honda Cbr 150,2014,0.68,1.72,118900,Petrol,Individual,Manual,0,Heavily used
9380,Ciaz,2015,2.04,9.24,78400,Petrol,Dealer,Manual,0,Heavily used
9381,Fortuner,2014,8.42,30.81,152100,Diesel,Individual,Automatic,0,Heavily used
9382,Grand I10,2015,1.62,5,109500,Petrol,Individual,Manual,0,Heavily used
9383,City,2013,4.25,11.18,134600,Petrol,Dealer,Manual,0,Heavily used
9384,Honda Cb Twister,2010,0.1,0.41,194300,Petrol,Dealer,Manual,0,Heavily used
9385,City,2012,2.61,12.43,110400,Petrol,Dealer,Manual,0,Heavily used
9386,I20,2015,3.26,7.4,88000,Petrol,Dealer,Manual,0,Heavily used
9387,Bajaj Avenger 220,2017,0.4,0.94,124500,Petrol,Individual,Manual,0,Heavily used
9388,Swift,2016,1.95,6.53,169200,Petrol,Dealer,Manual,0,Heavily used
9389,Dzire,2014,2.61,8.81,115400,Diesel,Individual,Manual,0,Heavily used
9390,Amaze,2015,2.12,6.4,87900,Petrol,Individual,Manual,0,Heavily used
9391,City,2017,5,11.23,95900,Petrol,Dealer,Manual,1,Heavily used
9392,Suzuki Access 125,2008,0.13,0.5,199700,Petrol,Individual,Automatic,0,Heavily used
9393,Tvs Wego,2010,0.23,0.85,96600,Petrol,Individual,Automatic,0,Heavily used
9394,Sx4,2003,1.01,7.91,225200,Petrol,Dealer,Manual,0,Heavily used
9395,City,2007,2.91,11.41,259300,Petrol,Dealer,Manual,0,Heavily used
9396,Hyosung Gt250R,2014,1.49,3.96,104300,Petrol,Individual,Manual,0,Heavily used
9397,Royal Enfield Thunder 350,2013,0.3,1.2,164400,Petrol,Dealer,Manual,0,Heavily used
9398,Activa 3G,2010,0.13,0.42,76000,Petrol,Individual,Automatic,0,Heavily used
9399,Verna,2012,1.17,9.27,135400,Petrol,Dealer,Manual,0,Heavily used
9400,Hero  Ignitor Disc,2013,0.1,0.52,86500,Petrol,Dealer,Manual,0,Heavily used
9401,Brio,2013,2.51,6.57,155200,Petrol,Dealer,Manual,0,Heavily used
9402,Etios Liva,2013,2.38,7.22,162900,Diesel,Dealer,Manual,0,Heavily used
9403,Etios G,2014,1.85,6.21,104400,Petrol,Dealer,Manual,0,Heavily used
9404,Corolla Altis,2010,3.12,16.35,134100,Petrol,Dealer,Manual,0,Heavily used
9405,Creta,2016,6.56,12.91,111700,Diesel,Dealer,Manual,0,Heavily used
9406,Eon,2014,1.41,3.87,78500,Petrol,Dealer,Manual,0,Heavily used
9407,Innova,2011,3.2,17.24,129600,Diesel,Individual,Manual,0,Heavily used
9408,I20,2016,3.22,6.64,100400,Petrol,Individual,Manual,0,Heavily used
9409,Fortuner,2015,6.69,31.69,77000,Diesel,Dealer,Automatic,0,Heavily used
9410,Tvs Apache Rtr 160,2016,0.2,0.99,50600,Petrol,Dealer,Manual,0,Heavily used
9411,Fortuner,2012,8.87,33.89,165800,Diesel,Dealer,Automatic,0,Heavily used
9412,Jazz,2015,3.72,8.28,106900,Petrol,Individual,Manual,0,Heavily used
9413,City,2017,2.87,11.59,64100,Petrol,Dealer,Manual,0,Heavily used
9414,Tvs Jupyter,2014,0.16,0.67,195700,Petrol,Individual,Automatic,0,Heavily used
9415,Amaze,2015,2.6,7.35,86200,Petrol,Individual,Manual,0,Heavily used
9416,City,2014,1.76,11.39,88100,Petrol,Individual,Manual,0,Heavily used
9417,Brio,2014,2.39,6.08,204300,Petrol,Individual,Manual,0,Heavily used
9418,Yamaha Fz 16,2015,0.2,0.66,52900,Petrol,Dealer,Manual,0,Heavily used
9419,Amaze,2014,2.15,6.47,219200,Petrol,Dealer,Manual,0,Heavily used
9420,Innova,2010,4.48,16.62,193700,Diesel,Individual,Manual,0,Heavily used
9421,Activa 3G,2012,0.24,1.36,84200,Petrol,Individual,Automatic,0,Heavily used
9422,Corolla Altis,2008,4.64,19.29,122900,Petrol,Individual,Manual,0,Heavily used
9423,Corolla Altis,2012,4.27,17.5,167800,Petrol,Dealer,Manual,0,Heavily used
9424,Verna,2012,3.16,9.45,200300,Petrol,Individual,Manual,0,Heavily used
9425,City,2015,4.08,12.03,171200,Petrol,Dealer,Manual,0,Heavily used
9426,Yamaha Fz S ,2012,0.32,1.46,68600,Petrol,Dealer,Manual,0,Heavily used
9427,Honda Karizma,2010,0.4,2.17,107500,Petrol,Dealer,Manual,0,Heavily used
9428,Ciaz,2014,3.56,9.68,151600,Petrol,Dealer,Manual,0,Heavily used
9429,Verna,2013,2.04,8.89,134100,Petrol,Dealer,Manual,0,Heavily used
9430,City,2006,2.92,12.13,192800,Petrol,Individual,Manual,0,Heavily used
9431,Etios Liva,2013,2.06,7.05,133200,Diesel,Dealer,Manual,0,Heavily used
9432,Royal Enfield Thunder 500,2016,0.82,2.05,35200,Petrol,Dealer,Manual,0,Moderately used
9433,Alto K10,2014,0.6,3.72,119200,Petrol,Dealer,Manual,0,Heavily used
9434,Fortuner,2012,9.1,29.26,179100,Diesel,Dealer,Automatic,0,Heavily used
9435,Jazz,2015,2.98,7.15,75300,Petrol,Individual,Manual,0,Heavily used
9436,Swift,2012,1.84,6.34,135000,Petrol,Dealer,Manual,0,Heavily used
9437,Ciaz,2016,4.63,10.04,135000,Petrol,Individual,Manual,1,Heavily used
9438,Fortuner,2015,13.63,31.52,104600,Diesel,Dealer,Automatic,0,Heavily used
9439,Yamaha Fazer ,2014,0.15,0.9,12200,Petrol,Dealer,Manual,0,Moderately used
9440,Bajaj Avenger 220 Dtsi,2012,0.3,1.09,155000,Petrol,Dealer,Manual,0,Heavily used
9441,Fortuner,2017,6.88,29.63,122100,Diesel,Dealer,Automatic,0,Heavily used
9442,Honda Cb Twister,2010,0.15,0.72,87000,Petrol,Individual,Manual,0,Heavily used
9443,Bajaj Pulsar 150,2009,0.21,0.84,137400,Petrol,Dealer,Manual,1,Heavily used
9444,Bajaj Pulsar Ns 200,2012,0.16,0.9,198900,Petrol,Dealer,Manual,0,Heavily used
9445,I10,2011,1.42,4.79,152000,Petrol,Dealer,Manual,0,Heavily used
9446,Bajaj Discover 100,2013,0.1,0.5,80200,Petrol,Dealer,Manual,0,Heavily used
9447,Brio,2014,2.6,7.17,167300,Petrol,Dealer,Manual,0,Heavily used
9448,Corolla Altis,2017,6.37,17.42,97500,Petrol,Dealer,Manual,0,Heavily used
9449,Swift,2016,1.33,6.04,72100,Petrol,Dealer,Manual,0,Heavily used
9450,Alto K10,2010,1.02,3.88,105500,Petrol,Dealer,Manual,0,Heavily used
9451,Vitara Brezza,2018,5.63,9.57,63400,Diesel,Dealer,Manual,0,Heavily used
9452,Sx4,2012,1.12,8.17,160900,Petrol,Individual,Manual,0,Heavily used
9453,Suzuki Access 125,2008,0.11,0.46,134700,Petrol,Dealer,Automatic,0,Heavily used
9454,Tvs Jupyter,2014,0.2,0.64,82400,Petrol,Dealer,Automatic,0,Heavily used
9455,Vitara Brezza,2018,4.11,9.03,37000,Diesel,Dealer,Manual,0,Moderately used
9456,Bajaj Pulsar 150,2012,0.15,1.11,106700,Petrol,Dealer,Manual,0,Heavily used
9457,Jazz,2017,4.15,8.46,68600,Petrol,Individual,Manual,0,Heavily used
9458,Jazz,2015,3.37,7.48,98500,Petrol,Dealer,Manual,0,Heavily used
9459,City,2011,4.02,13.06,141000,Petrol,Dealer,Manual,0,Heavily used
9460,I10,2012,0.95,4.57,120600,Petrol,Dealer,Manual,0,Heavily used
9461,Fortuner,2016,10.44,31.99,102600,Diesel,Dealer,Automatic,0,Heavily used
9462,Alto 800,2017,1.59,4.07,64500,Petrol,Dealer,Manual,0,Heavily used
9463,City,2008,1.98,12.91,100300,Petrol,Dealer,Manual,0,Heavily used
9464,Tvs Sport ,2017,0.18,0.9,74000,Petrol,Individual,Manual,0,Heavily used
9465,I20,2016,2.69,7.06,105100,Petrol,Dealer,Manual,0,Heavily used
9466,Ciaz,2015,3.7,9.79,118500,Petrol,Individual,Manual,0,Heavily used
9467,Verna,2016,1.92,9.07,71000,Petrol,Dealer,Manual,0,Heavily used
9468,Elantra,2015,4.95,15.8,88700,Diesel,Dealer,Automatic,0,Heavily used
9469,Royal Enfield Thunder 500,2014,0.72,2.18,167400,Petrol,Individual,Manual,0,Heavily used
9470,Bajaj Pulsar  Ns 200,2014,0.29,1.04,133300,Petrol,Dealer,Manual,0,Heavily used
9471,Honda Cb Hornet 160R,2017,0.35,1.44,82400,Petrol,Dealer,Manual,0,Heavily used
9472,City,2017,3.33,11.63,46700,Petrol,Individual,Manual,0,Moderately used
9473,Innova,2016,4.08,18.43,104300,Diesel,Dealer,Manual,0,Heavily used
9474,City,2007,3.63,11.46,307500,Petrol,Individual,Manual,0,Heavily used
9475,Honda Cbr 150,2013,0.18,1.02,143000,Petrol,Dealer,Manual,0,Heavily used
9476,Corolla Altis,2014,6.15,19.19,129000,Petrol,Individual,Manual,0,Heavily used
9477,Amaze,2015,1.91,6.57,68200,Petrol,Dealer,Manual,0,Heavily used
9478,Vitara Brezza,2018,4.26,9.4,68200,Diesel,Dealer,Manual,0,Heavily used
9479,Yamaha Fz S V 2.0,2016,0.51,1.06,61700,Petrol,Dealer,Manual,0,Heavily used
9480,Innova,2012,5.24,17.1,213000,Diesel,Dealer,Manual,0,Heavily used
9481,Ertiga,2016,1.81,8.48,112200,Diesel,Dealer,Manual,0,Heavily used
9482,I20,2016,3.07,7.32,90700,Petrol,Individual,Manual,0,Heavily used
9483,Innova,2010,4.08,18.25,169000,Diesel,Individual,Manual,0,Heavily used
9484,I20,2011,2.46,7.34,234100,Petrol,Individual,Manual,0,Heavily used
9485,Wagon R,2012,1,4.53,59900,Petrol,Individual,Manual,0,Heavily used
9486,Corolla Altis,2016,6.24,18.04,138300,Petrol,Dealer,Manual,0,Heavily used
9487,Yamaha Fz S V 2.0,2015,0.27,0.87,66900,Petrol,Dealer,Manual,0,Heavily used
9488,Ritz,2013,1.25,6.66,35100,Petrol,Individual,Manual,0,Moderately used
9489,Verna,2014,1.97,10.42,109300,Petrol,Individual,Manual,0,Heavily used
9490,Brio,2013,2.21,5.85,142000,Petrol,Dealer,Manual,0,Heavily used
9491,Verna,2015,2.44,9.71,147800,Petrol,Individual,Manual,0,Heavily used
9492,Ignis,2017,1.73,4.98,105400,Petrol,Individual,Manual,0,Heavily used
9493,Honda Cb Twister,2013,0.1,0.41,172100,Petrol,Individual,Manual,0,Heavily used
9494,Sx4,2010,2.1,8.07,242600,Petrol,Individual,Manual,0,Heavily used
9495,Honda Karizma,2010,0.22,0.86,190400,Petrol,Dealer,Manual,0,Heavily used
9496,Camry,2006,4.01,23.5,271600,Petrol,Individual,Automatic,0,Heavily used
9497,Tvs Apache Rtr 180,2014,0.53,1.8,166400,Petrol,Dealer,Manual,0,Heavily used
9498,Corolla Altis,2016,7.78,17.08,84300,Petrol,Dealer,Manual,0,Heavily used
9499,Corolla Altis,2013,5.96,17.23,97200,Petrol,Dealer,Manual,0,Heavily used
9500,I20,2015,1.86,6.91,97500,Petrol,Individual,Manual,0,Heavily used
9501,Yamaha Fazer ,2014,0.35,0.87,126100,Petrol,Individual,Manual,0,Heavily used
9502,Royal Enfield Classic 500,2009,0.4,2.07,206800,Petrol,Dealer,Manual,0,Heavily used
9503,Royal Enfield Thunder 350,2013,0.29,2.04,99500,Petrol,Individual,Manual,0,Heavily used
9504,Fortuner,2012,6.53,30.26,176800,Diesel,Dealer,Automatic,0,Heavily used
9505,Hero Extreme,2013,0.23,1,95700,Petrol,Individual,Manual,0,Heavily used
9506,Jazz,2013,2.05,8.29,73300,Petrol,Dealer,Manual,0,Heavily used
9507,Ritz,2014,1.66,4.98,153800,Petrol,Dealer,Manual,0,Heavily used
9508,Corolla Altis,2015,7.6,18.78,160600,Petrol,Individual,Manual,0,Heavily used
9509,Royal Enfield Thunder 350,2013,0.21,1.39,167600,Petrol,Individual,Manual,0,Heavily used
9510,I10,2012,0.84,4.92,128600,Petrol,Individual,Manual,0,Heavily used
9511,Ciaz,2014,3.35,9.71,91200,Petrol,Dealer,Manual,0,Heavily used
9512,Amaze,2014,1.98,5.77,85800,Petrol,Dealer,Manual,0,Heavily used
9513,Hero Honda Cbz Extreme,2011,0.15,0.63,108200,Petrol,Individual,Manual,0,Heavily used
9514,I20,2017,3.35,7.38,81900,Petrol,Dealer,Manual,0,Heavily used
9515,Honda Cb Hornet 160R,2016,0.3,0.7,146300,Petrol,Individual,Manual,0,Heavily used
9516,Verna,2013,2.98,8.99,183200,Petrol,Individual,Manual,0,Heavily used
9517,Bajaj Pulsar 135 Ls,2014,0.41,1.05,81400,Petrol,Dealer,Manual,0,Heavily used
9518,Fortuner,2017,13.29,30.28,49100,Diesel,Dealer,Automatic,0,Moderately used
9519,Sx4,2011,2.69,8.1,140700,Petrol,Individual,Manual,0,Heavily used
9520,I10,2012,1.39,5.22,192300,Petrol,Dealer,Manual,0,Heavily used
9521,Royal Enfield Classic 350,2015,0.69,1.9,81800,Petrol,Dealer,Manual,0,Heavily used
9522,Grand I10,2014,1.94,5.57,98800,Petrol,Individual,Manual,0,Heavily used
9523,Grand I10,2014,0.79,5.22,172200,Petrol,Individual,Manual,0,Heavily used
9524,I20,2013,2.72,7.2,156300,Petrol,Dealer,Manual,0,Heavily used
9525,Ritz,2014,1.51,4.99,73400,Petrol,Dealer,Manual,0,Heavily used
9526,Eon,2015,1.6,4.65,103400,Petrol,Dealer,Manual,0,Heavily used
9527,Royal Enfield Classic 350,2016,0.78,1.91,90300,Petrol,Dealer,Manual,0,Heavily used
9528,Verna,2012,2.97,8.86,176500,Petrol,Individual,Manual,0,Heavily used
9529,Swift,2017,1.46,6.83,107900,Petrol,Dealer,Manual,0,Heavily used
9530,Yamaha Fz S ,2012,0.24,0.97,88700,Petrol,Individual,Manual,0,Heavily used
9531,Corolla Altis,2009,3.37,15.61,191200,Petrol,Individual,Manual,3,Heavily used
9532,Honda Activa 4G,2017,0.54,1.17,95300,Petrol,Individual,Automatic,0,Heavily used
9533,Ciaz,2016,4.09,8.98,80500,Petrol,Dealer,Manual,0,Heavily used
9534,Fortuner,2016,14.15,32.55,43400,Diesel,Individual,Automatic,1,Moderately used
9535,Sx4,2004,2.58,8.01,163800,Petrol,Dealer,Manual,1,Heavily used
9536,Grand I10,2013,2.19,6.24,157200,Petrol,Dealer,Manual,0,Heavily used
9537,Corolla Altis,2015,7.55,18.31,70400,Petrol,Dealer,Manual,0,Heavily used
9538,Verna,2015,2.47,10.04,176100,Petrol,Dealer,Manual,0,Heavily used
9539,Bajaj Pulsar 135 Ls,2014,0.16,0.89,126200,Petrol,Individual,Manual,0,Heavily used
